,age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
479,50,5,4,4,6,4,0,1,0,1977,63,1,1
480,46,5,14,4,9,4,0,1,0,1977,60,0,1
481,54,1,16,4,1,4,0,1,0,1977,50,0,1
482,39,1,14,4,3,5,0,0,0,1977,24,0,1
483,54,5,10,4,9,4,0,1,0,1977,40,0,1
484,31,1,16,4,3,4,0,1,0,1977,99,0,1
485,51,1,14,4,1,4,0,1,0,1977,50,0,1
486,55,1,16,4,3,4,0,1,0,1977,55,1,1
487,36,1,14,4,5,4,0,1,0,1977,40,19,1
488,41,5,13,4,1,4,2,1,0,1977,60,6,1
489,56,4,10,4,1,5,0,0,0,1977,50,0,1
490,38,1,13,4,11,4,0,1,0,1977,40,0,1
491,47,1,9,4,6,4,0,1,0,1977,45,0,1
492,39,6,14,4,3,4,0,1,0,1977,45,0,1
493,59,1,13,4,1,4,0,1,0,1977,50,0,1
494,54,1,16,4,1,4,0,1,0,1977,43,0,1
495,54,4,13,4,1,5,0,0,0,1977,35,0,1
496,31,1,13,4,1,4,0,1,0,1977,55,0,1
497,59,5,10,4,1,4,0,1,0,1977,48,0,1
498,46,1,14,4,3,4,0,1,0,1977,50,0,1
499,57,1,16,4,11,4,0,1,0,1977,40,17,1
500,36,1,14,4,3,5,0,0,0,1977,44,0,1
501,44,1,13,4,2,4,0,1,0,1977,40,0,1
502,33,1,15,4,3,4,0,1,0,1977,50,0,1
503,54,1,10,4,11,4,0,1,0,1977,18,0,1
504,55,1,14,4,1,4,0,1,0,1977,60,0,1
505,36,1,14,4,9,4,0,1,0,1977,50,0,1
506,49,6,15,4,3,5,0,0,0,1977,60,0,1
507,41,1,15,4,3,4,0,1,0,1977,50,0,1
508,40,1,16,4,3,4,2,1,0,1977,45,20,1
509,43,1,13,4,1,4,0,1,0,1977,50,0,1
510,39,6,14,4,3,5,0,0,0,1977,20,0,1
511,26,0,13,4,0,5,0,0,0,1977,40,0,1
512,48,1,15,4,3,4,0,1,0,1977,45,0,1
513,43,1,13,4,1,4,0,1,0,1977,50,0,1
514,42,5,13,4,1,4,0,1,0,1977,60,1,1
515,36,1,13,4,3,4,0,1,0,1977,45,0,1
516,39,1,14,3,1,0,0,1,0,1974,40,0,0
517,21,1,10,3,3,2,2,1,0,1974,40,0,0
518,23,1,10,3,9,0,0,0,0,1974,40,0,0
519,47,1,9,1,1,0,0,0,0,1974,40,0,0
520,30,1,9,3,5,3,0,0,0,1974,40,0,0
521,35,1,10,3,2,0,0,1,0,1974,40,0,0
522,26,1,10,3,5,0,0,0,0,1974,40,0,0
523,26,1,13,3,1,0,0,1,0,1974,55,0,0
524,41,6,14,1,3,0,0,1,0,1974,40,0,0
525,30,6,10,3,12,0,1,1,0,1974,40,0,0
526,28,1,9,2,6,0,0,1,0,1974,40,0,0
527,56,1,9,0,9,0,0,0,0,1974,40,0,0
528,35,1,9,3,2,2,0,1,0,1974,40,0,0
529,34,1,11,3,11,0,0,0,0,1974,40,0,0
530,29,1,9,3,6,0,0,1,0,1974,35,0,0
531,23,1,12,3,5,2,0,0,0,1974,20,0,0
532,24,3,9,3,5,0,0,0,0,1974,40,0,0
533,62,1,10,1,5,0,0,1,0,1974,40,0,0
534,77,4,10,0,5,0,0,0,0,1944,1,0,0
535,47,1,15,4,3,5,0,0,0,1902,60,21,1
536,48,4,16,4,3,4,0,1,0,1902,60,0,1
537,42,4,15,4,3,4,0,1,0,1902,50,0,1
538,31,1,14,4,11,4,0,1,0,1902,40,0,1
539,43,1,13,4,1,4,0,1,0,1902,40,16,1
540,50,1,16,4,3,4,0,1,0,1902,65,0,1
541,36,1,13,4,3,4,0,1,0,1902,50,0,1
542,49,6,14,4,3,4,0,1,0,1902,40,0,1
543,38,1,9,4,6,4,0,1,0,1902,40,0,1
544,48,2,16,4,3,5,0,0,0,1902,46,0,1
545,46,1,13,4,3,4,0,1,0,1902,40,0,1
546,56,4,9,4,4,4,0,1,0,1902,60,0,1
547,37,1,9,4,1,4,0,1,0,1902,45,0,1
548,51,1,9,4,2,4,1,1,0,1902,40,0,1
549,43,1,14,4,1,4,0,1,0,1902,40,0,1
550,46,6,9,4,6,4,0,1,0,1902,40,0,0
551,42,6,14,4,1,4,0,1,0,1902,60,0,1
552,45,1,10,4,5,5,0,0,0,1902,35,0,1
553,23,1,10,4,2,4,0,1,0,1902,40,0,0
554,45,1,13,4,9,4,0,1,0,1902,40,0,1
555,30,2,9,4,5,4,0,1,0,1902,40,0,0
556,49,2,16,4,3,4,1,1,0,1902,60,1,1
557,49,1,12,4,9,5,0,0,0,1902,40,0,1
558,57,1,15,4,6,4,2,1,0,1902,40,8,1
559,42,4,13,4,10,4,0,1,0,1902,80,0,1
560,43,6,10,4,5,5,0,0,0,1902,40,0,1
561,43,1,10,4,1,4,0,1,0,1902,40,0,1
562,42,1,15,4,3,4,0,1,0,1902,60,0,1
563,53,1,13,4,1,4,0,1,0,1902,55,0,1
564,40,6,14,4,3,4,0,1,0,1902,48,0,1
565,46,1,14,4,11,4,0,1,0,1902,40,1,1
566,41,1,13,4,1,4,0,1,0,1902,60,0,1
567,49,1,13,4,6,4,0,1,0,1902,40,0,1
568,31,4,13,4,3,4,0,1,0,1902,50,13,1
569,34,1,14,4,1,4,0,1,0,1902,50,0,1
570,40,3,14,4,11,4,2,1,0,1902,40,8,1
571,50,1,10,4,5,5,0,0,0,1902,38,0,1
572,54,1,9,4,6,4,2,1,0,1902,40,0,1
573,49,1,10,4,5,4,0,1,0,1902,50,0,1
574,44,4,14,4,1,5,0,0,0,1902,60,0,1
575,57,6,13,4,3,4,0,1,0,1902,40,0,1
576,28,6,14,4,3,5,0,0,0,1902,55,0,0
577,57,1,10,4,9,4,0,1,0,1902,40,0,1
578,59,1,13,4,3,4,0,1,0,1902,43,0,1
579,38,1,12,4,1,5,0,0,0,1902,40,0,1
580,36,4,9,4,10,4,0,1,0,1902,60,0,1
581,55,1,10,4,1,4,0,1,0,1902,40,0,1
582,34,4,9,4,9,4,0,1,0,1902,60,0,1
583,51,1,10,4,9,4,0,1,0,1902,50,0,1
584,46,1,9,4,7,4,0,1,0,1902,70,10,1
585,33,1,14,4,1,4,0,1,0,1902,45,17,1
586,31,2,13,4,3,5,0,0,0,1902,35,0,1
587,31,1,13,4,1,5,0,0,0,1902,35,0,1
588,59,4,9,4,1,4,0,1,0,1902,52,0,1
589,48,1,12,4,9,4,0,1,0,1902,40,0,1
590,33,1,13,4,1,4,0,1,0,1902,45,0,1
591,46,1,10,4,6,4,0,1,0,1902,50,0,1
592,53,1,13,4,1,4,1,1,0,1902,40,0,1
593,39,1,14,4,3,5,0,0,0,1902,18,0,1
594,44,4,9,4,3,4,0,1,0,1902,40,0,1
595,45,1,14,4,1,4,0,1,0,1902,50,0,1
596,42,6,13,4,12,4,0,1,0,1902,40,0,1
597,24,4,4,4,7,4,0,1,0,1902,40,0,1
598,57,1,13,4,9,4,0,1,0,1902,40,0,1
599,51,6,13,4,3,4,0,1,0,1902,40,0,1
600,50,1,13,4,1,4,0,1,0,1902,40,0,1
601,50,1,13,4,5,4,0,1,0,1902,50,1,1
602,52,1,14,4,1,4,0,1,0,1902,50,3,1
603,46,5,13,4,9,4,0,1,0,1902,42,1,1
604,44,1,10,4,9,4,2,1,0,1902,40,0,1
605,47,5,13,4,1,4,0,1,0,1902,45,0,1
606,36,1,13,4,9,4,0,1,0,1902,45,0,1
607,34,1,10,4,3,4,0,1,0,1902,38,0,1
608,49,1,13,4,1,4,0,1,0,1902,50,0,1
609,45,1,13,4,9,4,0,1,0,1902,45,0,1
610,46,1,13,4,1,4,0,1,0,1902,50,0,1
611,53,5,13,4,1,4,0,1,0,1902,48,0,1
612,63,2,16,4,1,4,0,1,0,1902,50,0,1
613,52,1,13,4,3,4,0,1,0,1902,40,0,1
614,44,1,13,4,1,4,1,1,0,1902,40,0,1
615,37,1,13,4,9,4,0,1,0,1902,40,0,1
616,44,2,16,4,3,4,0,1,0,1902,40,0,1
617,53,1,13,4,3,4,0,1,0,1902,40,0,1
618,32,1,13,4,11,4,0,1,0,1902,40,0,1
619,50,2,16,4,3,4,0,1,0,1902,45,0,1
620,42,3,14,4,3,4,2,1,0,1902,40,11,1
621,50,1,12,4,6,4,0,1,0,1902,40,0,1
622,33,1,13,4,9,4,0,1,0,1902,55,0,1
623,50,6,14,4,3,5,0,0,0,1902,40,0,1
624,32,1,13,4,3,5,0,0,0,1902,32,0,1
625,41,1,9,4,3,4,0,1,0,1902,40,0,1
626,54,1,9,4,1,4,0,1,0,1902,55,0,1
627,34,1,12,4,9,4,1,1,0,1902,50,0,1
628,41,5,13,4,1,4,0,1,0,1902,55,0,1
629,39,5,15,4,3,4,0,1,0,1902,50,0,1
630,42,3,14,4,3,4,0,1,0,1902,40,0,1
631,31,1,13,4,9,4,0,1,0,1902,45,0,1
632,45,1,11,4,3,4,0,1,0,1902,42,0,1
633,41,1,13,4,11,4,0,1,0,1902,42,0,1
634,48,1,14,4,1,5,0,0,0,1902,38,0,1
635,32,5,9,4,10,4,0,1,0,1902,55,0,1
636,41,1,10,4,2,4,1,1,0,1902,40,0,1
637,31,4,13,4,1,5,0,0,0,1902,40,0,1
638,30,5,10,4,1,4,2,1,0,1902,40,11,1
639,41,1,10,4,1,5,0,0,0,1902,40,0,1
640,48,1,14,4,3,4,0,1,0,1902,40,0,1
641,60,2,16,4,3,4,0,1,0,1902,40,0,1
642,38,4,13,4,1,4,2,1,0,1902,65,0,1
643,46,1,3,4,7,4,4,1,0,1902,40,0,0
644,28,1,10,4,9,4,0,1,0,1902,55,0,1
645,64,5,16,4,1,4,0,1,0,1902,60,0,1
646,31,0,13,4,0,5,0,0,0,1902,20,0,1
647,42,1,14,4,3,4,0,1,0,1902,50,0,1
648,43,1,11,4,11,5,0,0,0,1902,32,0,1
649,61,5,10,4,9,4,0,1,0,1902,35,0,1
650,48,1,16,4,3,4,2,1,0,1902,40,5,1
651,46,6,14,4,1,4,0,1,0,1902,45,0,1
652,44,1,13,4,1,4,0,1,0,1902,50,0,1
653,39,3,10,4,1,4,0,1,0,1902,50,0,1
654,46,4,13,4,9,4,0,1,0,1902,40,0,1
655,48,1,16,4,3,4,0,1,0,1902,50,0,1
656,27,1,7,4,6,4,0,1,0,1902,40,0,1
657,22,3,10,4,9,4,0,1,0,1902,37,0,0
658,51,3,13,4,1,4,0,1,0,1902,40,0,0
659,48,2,10,4,12,4,0,1,0,1902,40,0,1
660,52,1,11,4,6,4,0,1,0,1902,40,0,1
661,31,4,9,4,6,4,0,1,0,1902,40,0,1
662,53,1,13,4,5,4,0,1,0,1902,40,0,1
663,51,1,14,4,3,4,0,1,0,1902,60,0,1
664,46,6,16,4,3,5,0,0,0,1902,52,0,1
665,25,1,10,4,5,4,1,1,0,1902,36,0,1
666,46,1,9,4,6,4,1,1,0,1902,40,0,1
667,57,5,9,4,9,4,0,1,0,1902,30,0,1
668,44,1,13,4,3,4,0,1,0,1902,50,0,1
669,42,1,9,4,7,4,0,1,0,1902,50,0,1
670,42,1,14,4,5,4,0,1,0,1902,40,0,1
671,30,1,13,4,3,4,0,1,0,1902,55,0,1
672,54,2,16,4,1,4,0,1,0,1902,50,0,1
673,46,4,15,4,3,4,0,1,0,1902,45,0,1
674,33,1,13,4,5,4,0,1,0,1902,50,0,1
675,38,1,10,4,1,4,0,1,0,1902,50,0,1
676,50,1,14,4,6,4,0,1,0,1902,45,0,1
677,46,1,7,4,6,4,0,1,0,1902,40,0,1
678,41,4,14,4,9,5,0,0,0,1902,35,0,1
679,56,1,13,4,3,4,0,1,0,1902,65,0,1
680,39,1,13,4,3,4,0,1,0,1902,50,0,1
681,46,4,16,4,3,4,0,1,0,1902,50,0,1
682,48,6,4,4,7,4,0,1,0,1902,40,0,0
683,35,1,16,4,3,4,2,1,0,1902,40,6,1
684,56,1,10,4,6,4,0,1,0,1902,60,0,1
685,49,5,9,4,1,4,0,1,0,1902,60,0,1
686,61,2,15,4,3,4,0,1,0,1902,40,0,1
687,43,1,9,4,6,4,0,1,0,1902,40,0,1
688,37,1,9,4,6,4,0,1,0,1902,50,0,0
689,43,1,13,4,2,4,0,1,0,1902,40,0,1
690,41,1,9,4,9,4,0,1,0,1902,40,0,1
691,61,0,9,4,0,4,0,1,0,1902,40,0,1
692,30,1,13,4,5,4,0,1,0,1902,40,0,1
693,58,1,10,4,12,4,0,1,0,1902,40,0,1
694,40,1,9,4,3,4,0,1,0,1902,40,0,1
695,44,2,14,4,1,4,0,1,0,1902,40,0,1
696,40,1,13,4,1,4,0,1,0,1902,32,0,1
697,58,1,9,4,6,4,0,1,0,1902,40,0,0
698,48,4,9,4,6,4,0,1,0,1902,40,0,1
699,49,1,9,4,2,4,0,1,0,1902,40,0,0
700,50,1,13,4,1,4,0,1,0,1902,50,0,1
701,43,1,13,4,9,4,0,1,0,1902,55,0,1
702,53,1,9,4,7,4,0,1,0,1902,40,0,1
703,42,1,16,4,3,4,0,1,0,1902,50,0,1
704,56,5,9,4,9,4,0,1,0,1902,40,0,1
705,44,1,13,4,1,4,0,1,0,1902,56,0,1
706,29,1,13,4,3,5,0,0,0,1902,50,0,1
707,35,1,9,4,9,4,0,1,0,1902,40,0,1
708,44,1,9,4,9,4,0,1,0,1902,40,0,1
709,34,3,13,4,12,4,0,1,0,1902,48,0,1
710,42,1,14,4,3,4,2,1,0,1902,55,7,1
711,43,1,13,4,3,4,0,1,0,1902,40,0,1
712,57,1,11,4,3,4,0,1,0,1902,45,0,0
713,50,0,13,4,0,4,1,1,0,1902,60,0,1
714,45,1,10,4,6,4,0,1,0,1902,40,1,1
715,32,1,13,4,1,4,0,1,0,1902,60,0,1
716,33,1,13,4,5,4,0,1,0,1902,45,0,1
717,43,4,10,4,1,4,0,1,0,1902,15,0,1
718,32,1,9,4,9,4,0,1,0,1902,50,0,1
719,36,1,9,4,6,4,0,1,0,1902,48,0,1
720,50,4,9,4,9,4,0,1,0,1902,60,0,1
721,27,1,9,4,7,4,0,1,0,1902,45,0,0
722,60,1,15,4,1,4,0,1,0,1902,40,0,1
723,53,1,14,4,1,4,0,1,0,1902,50,0,1
724,61,2,16,4,3,4,0,1,0,1902,40,0,1
725,32,1,13,4,9,4,0,1,0,1902,40,0,1
726,52,5,13,4,1,4,0,1,0,1902,60,22,1
727,37,1,9,4,1,4,0,1,0,1902,55,0,1
728,33,1,9,4,11,5,0,0,0,1902,40,0,1
729,57,4,16,4,9,4,0,1,0,1902,40,0,1
730,43,1,9,4,6,4,0,1,0,1902,99,0,1
731,50,1,9,4,1,4,0,1,0,1902,40,0,1
732,43,1,10,4,6,4,0,1,0,1902,40,0,1
733,45,1,9,4,4,4,0,1,0,1902,40,0,1
734,37,4,9,4,9,4,0,1,0,1902,45,0,1
735,31,1,14,4,3,4,0,1,0,1902,43,0,1
736,33,1,12,4,6,4,0,1,0,1902,50,0,1
737,56,4,9,4,4,4,0,1,0,1887,50,10,1
738,43,1,10,4,3,5,0,0,0,1887,50,0,1
739,28,0,10,4,0,5,0,0,0,1887,40,0,1
740,52,1,6,4,6,4,0,1,0,1887,47,0,1
741,38,1,13,4,3,4,0,1,0,1887,40,0,1
742,40,6,4,4,6,4,1,1,0,1887,40,1,1
743,57,1,9,4,7,4,0,1,0,1887,40,0,1
744,41,1,10,4,6,4,0,1,0,1887,50,0,1
745,37,1,9,4,1,4,0,1,0,1887,50,0,1
746,42,1,9,4,6,4,0,1,0,1887,40,0,1
747,44,1,14,4,3,4,0,1,0,1887,35,0,1
748,39,1,13,4,1,4,0,1,0,1887,50,0,1
749,53,3,10,4,1,5,2,0,0,1887,40,8,1
750,51,1,10,4,1,4,0,1,0,1887,65,0,1
751,38,1,13,4,1,4,0,1,0,1887,50,0,1
752,43,6,10,4,12,4,0,1,0,1887,40,0,1
753,33,5,12,4,1,4,0,1,0,1887,60,0,1
754,43,1,13,4,9,4,0,1,0,1887,40,0,1
755,35,1,13,4,1,4,0,1,0,1887,45,0,1
756,41,1,10,4,1,4,0,1,0,1887,50,0,1
757,45,1,10,4,6,4,0,1,0,1887,40,0,1
758,59,1,9,4,2,4,0,1,0,1887,40,0,1
759,30,6,14,4,3,4,0,1,0,1887,45,0,1
760,32,2,13,4,12,4,0,1,0,1887,45,0,1
761,39,3,13,4,12,4,0,1,0,1887,60,0,1
762,43,4,13,4,3,5,0,0,0,1887,70,0,1
763,32,1,13,4,1,4,0,1,0,1887,55,0,1
764,39,6,9,4,12,4,0,1,0,1887,40,0,1
765,37,6,13,4,3,4,0,1,0,1887,40,0,1
766,34,1,10,4,1,5,0,0,0,1887,40,0,1
767,46,1,10,4,11,4,0,1,0,1887,45,0,1
768,51,6,16,4,3,4,0,1,0,1887,40,0,1
769,29,1,9,4,9,4,0,1,0,1887,55,0,1
770,34,1,13,4,3,5,0,0,0,1887,40,0,1
771,50,1,10,4,6,4,0,1,0,1887,35,0,1
772,34,1,10,4,8,4,0,1,0,1887,40,0,1
773,58,1,6,4,7,4,0,1,0,1887,40,0,1
774,56,4,3,4,1,4,0,1,0,1887,67,0,1
775,34,4,13,4,3,4,1,1,0,1887,48,0,1
776,36,6,13,4,3,4,0,1,0,1887,40,0,1
777,46,1,9,4,2,4,0,1,0,1887,40,0,1
778,35,1,13,4,1,4,2,1,0,1887,50,1,1
779,50,4,9,4,1,4,0,1,0,1887,40,0,1
780,27,5,13,4,1,4,0,1,0,1887,45,0,1
781,32,1,12,4,6,4,0,1,0,1887,40,23,1
782,44,5,9,4,1,4,0,1,0,1887,70,0,1
783,39,1,9,4,9,4,0,1,0,1887,46,0,1
784,33,1,9,4,5,5,0,0,0,1887,20,0,1
785,59,3,9,4,6,4,0,1,0,1887,40,0,1
786,59,1,10,4,6,4,0,1,0,1887,55,0,1
787,51,2,10,4,9,4,0,1,0,1887,40,0,1
788,37,1,11,4,6,4,0,1,0,1887,40,0,1
789,57,1,9,4,11,4,1,1,0,1887,40,9,1
790,25,1,11,4,3,5,0,0,0,1887,40,0,1
791,54,1,9,4,7,4,0,1,0,1887,65,0,1
792,47,6,10,4,7,4,0,1,0,1887,40,0,1
793,52,2,16,4,3,4,0,1,0,1887,70,17,1
794,40,1,13,4,3,4,0,1,0,1887,40,0,1
795,27,1,13,4,2,4,0,1,0,1887,60,0,1
796,31,1,13,4,1,4,1,1,0,1887,40,0,1
797,41,5,9,4,9,4,0,1,0,1887,55,0,1
798,41,1,9,4,7,4,0,1,0,1887,45,0,1
799,50,1,9,4,1,4,1,1,0,1887,55,0,1
800,36,1,10,4,2,4,0,1,0,1887,40,0,1
801,27,1,9,4,5,5,1,0,0,1887,40,0,1
802,46,1,10,4,9,4,0,1,0,1887,40,0,1
803,61,4,9,4,1,4,0,1,0,1887,40,0,1
804,39,6,13,4,3,4,0,1,0,1887,40,0,1
805,47,1,9,4,7,4,0,1,0,1887,45,0,1
806,45,1,9,4,2,4,0,1,0,1887,40,0,1
807,55,2,9,4,11,5,0,0,0,1887,40,0,1
808,38,4,7,4,1,4,0,1,0,1887,45,0,1
809,57,1,13,4,9,4,0,1,0,1887,55,0,1
810,38,4,6,4,9,4,0,1,0,1887,40,0,1
811,28,1,13,4,5,4,0,1,0,1887,40,0,1
812,40,1,10,4,8,4,0,1,0,1887,40,0,1
813,36,1,13,4,3,4,0,1,0,1887,50,0,1
814,36,1,9,4,6,4,0,1,0,1887,60,0,1
815,30,4,9,4,1,4,0,1,0,1887,50,0,1
816,35,1,9,4,5,5,0,0,0,1887,42,0,1
817,32,4,9,4,7,4,0,1,0,1887,60,0,1
818,55,1,9,4,8,4,0,1,0,1887,40,0,1
819,29,1,9,4,2,4,0,1,0,1887,30,0,1
820,37,5,12,4,9,4,0,1,0,1887,40,0,1
821,36,1,11,4,1,4,0,1,0,1887,50,0,1
822,42,0,14,4,0,5,0,0,0,1887,48,0,1
823,40,2,16,4,3,4,0,1,0,1887,50,0,1
824,26,1,14,4,3,4,0,1,0,1887,40,0,1
825,44,1,14,4,3,4,0,1,0,1887,60,0,1
826,47,1,13,4,1,4,0,1,0,1887,40,0,1
827,35,1,14,4,3,4,0,1,0,1887,40,0,1
828,58,1,10,4,9,4,0,1,0,1887,40,0,1
829,41,5,9,4,9,4,0,1,0,1887,55,0,1
830,41,1,9,4,6,4,0,1,0,1887,40,0,1
831,38,6,16,4,1,4,0,1,0,1887,50,0,1
832,47,4,13,4,9,4,0,1,0,1887,40,0,1
833,39,1,9,4,7,4,1,1,0,1887,40,0,1
834,42,1,10,4,9,4,0,1,0,1887,50,0,1
835,42,1,13,4,9,4,0,1,0,1887,40,0,1
836,37,1,11,4,3,5,0,0,0,1887,35,0,1
837,41,1,13,4,3,4,0,1,0,1887,40,0,1
838,51,1,9,4,6,4,0,1,0,1887,40,0,1
839,50,1,13,4,6,4,0,1,0,1887,50,0,1
840,43,1,6,4,2,4,1,1,0,1887,40,0,1
841,28,1,12,4,11,4,0,1,0,1887,70,0,1
842,35,5,12,4,9,4,0,1,0,1887,45,0,1
843,59,1,9,4,1,4,0,1,0,1887,40,0,1
844,28,1,13,4,3,4,0,1,0,1887,40,0,1
845,42,4,15,4,3,4,0,1,0,1887,40,0,1
846,51,1,14,4,1,4,0,1,0,1887,47,0,1
847,54,1,14,4,1,4,0,1,0,1887,44,0,1
848,45,1,9,4,6,4,0,1,0,1887,40,0,1
849,38,6,13,4,3,5,1,0,0,1887,40,0,1
850,46,3,14,4,13,4,0,1,0,1887,40,0,1
851,33,6,10,4,12,4,0,1,0,1887,40,0,1
852,36,1,13,4,1,4,0,1,0,1887,40,0,1
853,36,6,16,4,3,4,0,1,0,1887,50,0,1
854,61,3,10,4,5,4,0,1,0,1887,40,0,1
855,30,5,9,4,6,4,0,1,0,1887,48,0,1
856,50,1,11,4,3,5,0,0,0,1887,36,0,1
857,58,1,11,4,6,4,0,1,0,1887,48,0,1
858,43,1,13,4,2,4,0,1,0,1887,40,0,1
859,40,1,10,4,6,4,0,1,0,1887,68,0,1
860,55,3,9,4,11,4,0,1,0,1887,40,0,1
861,52,1,13,4,1,4,0,1,0,1887,40,0,1
862,44,4,10,4,6,4,0,1,0,1887,55,0,1
863,39,3,15,4,3,4,0,1,0,1887,50,0,1
864,45,1,13,4,9,4,0,1,0,1887,60,0,1
865,42,4,13,4,3,4,0,1,0,1887,40,0,1
866,29,1,10,4,1,4,0,1,0,1887,50,0,1
867,46,1,10,4,7,4,0,1,0,1887,40,0,1
868,55,1,13,4,1,4,0,1,0,1887,40,0,1
869,33,4,15,4,3,4,0,1,0,1887,40,0,1
870,44,1,10,4,7,4,0,1,0,1887,60,0,1
871,37,1,13,4,1,4,0,1,0,1887,47,0,1
872,64,5,12,4,9,4,0,1,0,1887,50,0,1
873,43,2,14,4,3,4,0,1,0,1887,45,0,1
874,36,1,13,4,9,4,0,1,0,1887,35,0,1
875,55,1,13,4,1,4,0,1,0,1887,40,0,1
876,34,1,9,4,1,4,0,1,0,1887,45,0,1
877,29,1,11,4,2,4,0,1,0,1887,48,0,1
878,37,1,10,4,1,4,1,1,0,1887,60,22,1
879,42,1,13,4,5,5,2,0,0,1887,40,8,1
880,41,4,12,4,6,4,0,1,0,1887,40,0,1
881,45,6,10,4,6,4,0,1,0,1887,40,2,1
882,35,1,9,4,9,4,2,1,0,1887,50,15,1
883,61,1,11,4,6,4,0,1,0,1887,60,0,1
884,49,1,10,4,1,4,0,1,0,1887,40,0,1
885,52,4,9,4,10,4,0,1,0,1887,60,0,1
886,46,6,12,4,12,4,0,1,0,1887,50,0,1
887,23,1,14,4,3,4,2,1,0,1887,50,7,1
888,36,1,10,4,6,4,0,1,0,1887,40,0,1
889,43,6,9,4,1,4,3,1,0,1887,40,0,1
890,35,6,14,4,3,4,0,1,0,1887,40,0,1
891,39,1,9,4,2,4,0,1,0,1887,40,0,1
892,39,1,13,4,1,4,0,1,0,1887,40,0,1
893,47,6,14,4,3,4,0,1,0,1887,50,0,1
894,53,6,10,4,12,4,0,1,0,1887,40,0,1
895,53,1,10,4,7,4,0,1,0,1887,45,0,1
896,26,1,14,3,3,0,0,0,0,1876,40,0,0
897,52,1,9,3,9,0,0,1,0,1876,50,0,0
898,61,1,3,1,7,0,0,1,0,1876,56,0,0
899,28,6,9,3,12,3,1,1,0,1876,40,0,0
900,42,1,14,1,3,0,0,0,0,1876,40,0,0
901,44,6,14,3,3,0,0,1,0,1876,42,0,0
902,51,1,9,2,2,0,0,1,0,1876,40,0,0
903,39,6,9,1,6,0,0,1,0,1876,40,0,0
904,36,2,13,1,3,0,0,1,0,1876,44,0,0
905,45,1,10,1,1,0,0,1,0,1876,50,0,0
906,27,1,13,3,1,0,0,1,0,1876,40,0,0
907,40,6,14,3,5,0,0,0,0,1876,35,0,0
908,25,1,13,3,9,0,0,0,0,1876,40,0,0
909,47,1,9,1,9,2,0,1,0,1876,40,0,0
910,32,1,13,3,3,0,0,1,0,1876,50,0,0
911,53,1,9,2,5,1,0,0,0,1876,38,0,0
912,32,1,10,3,9,2,0,1,0,1876,60,0,0
913,49,1,9,1,6,0,0,1,0,1876,40,0,0
914,27,1,11,3,3,0,0,0,0,1876,36,10,0
915,26,1,13,3,1,0,0,1,0,1876,38,0,0
916,60,4,9,2,4,0,1,1,0,1876,50,0,0
917,56,4,14,1,9,0,0,1,0,1876,60,0,0
918,58,1,12,1,5,0,0,1,0,1876,40,0,0
919,39,1,13,3,9,0,0,1,0,1876,50,0,0
920,53,1,14,1,3,1,0,0,0,1876,38,0,0
921,27,1,10,3,6,0,2,1,0,1876,45,24,0
922,46,6,14,1,3,0,0,0,0,1876,60,0,0
923,30,1,9,3,1,0,0,1,0,1876,45,0,0
924,38,6,9,3,6,0,0,1,0,1876,40,10,0
925,41,1,13,3,3,0,0,0,0,1876,40,0,0
926,27,1,9,3,7,0,0,1,0,1876,75,0,0
927,43,1,13,1,11,0,0,1,0,1876,40,0,0
928,30,3,13,3,3,0,0,1,0,1876,40,0,0
929,25,1,13,3,3,0,0,0,0,1876,40,0,0
930,26,4,13,1,1,0,0,1,0,1876,38,0,0
931,53,6,13,1,3,0,0,0,0,1876,54,0,0
932,39,1,7,1,6,0,0,1,0,1876,46,0,0
933,47,6,10,1,3,0,0,0,0,1876,40,0,0
934,44,1,10,2,6,0,0,1,0,1876,55,0,0
935,61,4,9,4,10,4,0,1,0,1848,60,0,1
936,44,1,12,4,6,4,0,1,0,1848,40,0,1
937,28,1,9,4,6,4,0,1,0,1848,42,0,1
938,34,1,13,4,3,4,0,1,0,1848,40,25,1
939,39,1,13,4,9,4,0,1,0,1848,40,0,1
940,41,1,11,4,11,4,0,1,0,1848,48,0,1
941,35,1,13,4,1,4,0,1,0,1848,70,0,1
942,34,1,9,4,6,4,0,1,0,1848,50,0,1
943,30,1,12,4,1,4,0,1,0,1848,50,0,1
944,30,1,9,4,6,4,0,1,0,1848,50,0,1
945,33,6,13,4,5,4,0,1,0,1848,45,0,1
946,60,0,9,4,0,4,0,1,0,1848,40,0,1
947,31,1,9,4,6,4,0,1,0,1848,40,0,1
948,50,1,9,4,11,4,0,1,0,1848,40,0,1
949,27,1,9,4,3,4,0,1,0,1848,45,0,1
950,37,4,9,4,1,4,0,1,0,1848,65,0,1
951,30,1,9,4,6,4,0,1,0,1848,40,0,1
952,49,1,10,4,3,4,0,1,0,1848,44,0,1
953,52,2,14,4,3,5,1,0,0,1848,40,0,1
954,39,6,8,4,7,4,0,1,0,1848,40,26,1
955,37,1,9,4,2,4,0,1,0,1848,48,0,1
956,39,1,14,4,3,4,0,1,0,1848,50,0,1
957,38,1,13,4,1,4,0,1,0,1848,54,0,1
958,44,1,13,4,3,4,0,1,0,1848,40,0,1
